SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
CE,18,M,1,2,1,D,A,4,A,A,448.9
CE,18,M,1,1,1,C,C,5,D,B,592.78
CE,18,M,1,2,1,A,A,4,A,A,428.73999999999995
CE,19,M,1,2,1,A,A,5,A,A,605.72
CE,20,F,1,2,1,D,A,4,A,B,363.5
CE,18,F,1,2,1,D,A,4,A,B,435.23999999999995
CE,17,F,1,1,1,B,A,4,B,B,634.56
CE,17,F,1,1,2,B,B,3,D,B,605.8199999999999
CE,18,M,1,2,1,A,A,4,B,A,426.52
CE,17,M,1,1,1,A,D,5,C,A,515.3399999999999
CE,18,F,1,2,1,A,A,4,B,B,482.4599999999999
CE,18,F,1,2,1,D,A,3,A,A,343.52
CE,18,M,1,2,1,C,A,2,A,B,384.58000000000004
CE,19,F,1,2,1,D,A,5,A,B,493.93999999999994
CE,19,F,1,2,1,D,D,4,B,B,459.15999999999997
CE,17,F,1,2,1,A,A,4,A,A,458.76000000000005
CE,17,M,1,2,1,A,A,4,A,A,349.4
CE,17,M,1,1,1,D,D,8,A,A,418.62000000000006
CE,18,M,1,2,1,B,C,5,C,B,563.4799999999999
CE,18,M,1,2,1,A,A,4,A,A,448.84
CE,18,F,1,2,1,A,A,4,B,B,448.96000000000004
CE,19,M,1,2,1,A,A,5,A,A,621.6800000000001
CE,18,M,1,2,1,D,D,3,A,B,439
CE,19,F,1,2,1,A,A,7,B,A,420.34
CE,20,F,1,1,1,A,B,4,B,B,464.53999999999996
CE,20,M,1,1,1,B,A,5,B,A,523.22
CE,18,M,1,2,1,A,A,4,B,B,512.36
CE,21,F,1,2,1,A,A,5,A,A,352.4
CE,20,M,1,2,1,D,A,4,A,B,481.3
CE,18,M,1,2,1,A,A,4,B,A,416.34000000000003
CE,19,F,1,2,1,A,A,5,A,B,456.21999999999997
CE,18,M,1,2,1,A,A,3,B,B,323.48
CE,17,F,1,2,1,A,A,2,A,A,493.9799999999999
CE,18,M,1,2,1,A,B,5,A,B,452.5200000000001
CE,19,M,1,1,1,B,C,5,A,A,489.43999999999994
CE,19,M,1,2,1,A,A,4,A,A,616.18
CE,17,F,1,1,2,C,C,5,D,B,629.5
CE,18,F,1,2,1,A,A,4,B,B,495.06000000000006
CE,17,F,1,2,1,D,D,4,A,A,426.66
CE,18,M,1,2,1,A,A,5,A,A,473.23999999999995
CE,20,F,1,2,1,A,A,4,A,A,430.84
