SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
PB,19,M,1,2,1,A,A,7,B,B,493.7
PB,17,M,1,2,2,B,A,5,D,B,574.28
PB,17,M,1,2,1,A,A,3,A,B,421.62
PB,20,F,1,2,1,A,B,4,A,A,468.98
PB,18,M,1,2,1,A,A,4,A,B,451.8
PB,17,M,1,2,1,A,A,7,A,B,465.53999999999996
PB,17,F,1,1,2,C,C,3,B,B,661.74
PB,17,M,1,2,1,B,B,5,A,B,507.5
PB,17,M,1,2,1,A,A,4,A,B,509.48
PB,17,M,1,2,2,B,B,2,A,A,608.8
PB,22,F,1,2,1,A,A,5,B,A,363.71999999999997
PB,19,F,1,2,1,A,A,3,A,A,348.08000000000004
PB,18,M,1,1,2,A,A,5,C,B,598.36
PB,18,M,1,1,1,A,B,5,A,B,459.67999999999995
PB,18,F,1,1,1,D,B,4,A,B,527.2
PB,16,F,1,2,2,B,A,4,B,B,495.78000000000003
PB,17,M,1,2,2,C,C,4,D,B,733.7
PB,18,F,1,2,1,A,B,2,B,B,571.5600000000001
PB,18,M,2,2,1,A,A,8,B,A,474.73999999999995
PB,18,F,1,2,1,A,A,5,A,B,475.36
PB,18,F,1,2,1,A,B,7,B,B,520.64
PB,17,F,1,2,2,C,C,7,D,B,726.64
PB,17,M,1,2,1,A,A,4,A,A,544.8
PB,18,M,1,1,1,C,C,4,C,B,689.4
PB,17,F,1,2,1,A,A,4,A,A,506.36
PB,17,F,1,2,1,A,A,5,C,B,451.21999999999997
PB,18,M,1,1,1,A,A,3,A,B,495.48
PB,17,M,1,1,1,A,A,4,C,B,463.43999999999994
PB,17,M,1,2,2,C,C,4,C,B,552.04
PB,16,F,1,1,2,B,B,4,B,B,578.46
PB,19,F,1,2,1,A,A,5,A,A,375.76000000000005
PB,17,F,1,1,2,C,A,3,D,B,650.8399999999999
