SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
MA,18,F,1,1,1,A,A,9,A,A,433.08000000000004
MA,19,M,1,2,1,A,A,4,A,B,476.93999999999994
MA,17,M,1,2,1,D,D,6,A,B,435.17999999999995
MA,18,F,1,2,2,C,B,6,D,B,551.98
MA,18,F,1,1,1,A,A,5,B,B,500.6
MA,18,F,1,2,1,B,B,3,A,A,421.0200000000001
MA,17,F,1,2,1,B,A,4,A,A,483.34
MA,16,F,1,1,1,B,C,4,C,B,592.8
MA,17,F,1,2,1,A,B,4,A,A,625.6600000000001
MA,17,F,1,2,1,B,B,4,A,A,518.3399999999999
MA,19,M,1,1,1,A,A,3,A,A,510.0200000000001
MA,16,F,1,2,1,A,A,3,A,A,516.22
MA,17,F,1,1,1,A,B,4,B,B,570.3
MA,20,M,1,2,1,C,A,3,C,B,540.1
MA,17,F,1,2,1,A,B,5,A,A,513.46
MA,17,F,1,2,1,C,C,3,D,B,497.64
MA,20,F,1,2,1,A,A,5,B,B,420.5
MA,18,M,1,2,1,A,A,3,A,A,409.18
MA,18,F,1,2,1,D,B,4,B,B,490.87999999999994
MA,17,M,1,2,1,D,D,4,A,A,470
MA,17,M,1,2,1,A,A,2,B,B,392.26000000000005
MA,18,F,1,1,1,B,B,2,A,A,468.02
MA,18,F,1,2,1,B,B,5,A,B,511.08000000000004
MA,18,F,1,2,1,B,B,4,C,B,663.78
MA,19,M,1,1,1,A,A,3,A,A,401.85999999999996
MA,27,M,1,2,1,A,A,3,A,B,496.05999999999995
MA,15,F,1,2,1,A,B,4,B,B,473.4
MA,18,F,1,1,1,B,D,4,B,A,480.16
MA,18,F,1,2,1,B,B,7,A,B,548.24
MA,18,M,1,2,1,A,B,6,A,A,430.7
MA,18,F,1,2,1,B,A,6,C,B,443.32000000000005
MA,19,M,1,1,1,B,A,5,A,A,435.82
MA,21,F,1,2,1,A,A,3,A,A,440.9
MA,18,F,1,1,1,A,A,4,A,A,492.4799999999999
MA,17,F,1,2,1,B,B,3,B,B,563.2
MA,17,F,1,2,1,A,B,5,A,A,507.78000000000003
MA,17,M,1,1,1,A,B,4,C,B,583.52
MA,18,M,1,2,1,B,C,5,C,B,582.8799999999999
MA,18,F,1,2,1,A,B,4,A,B,442.14
MA,18,F,1,2,1,A,D,4,A,A,455.34
MA,19,M,1,2,1,A,A,5,B,B,434.52
MA,17,F,2,2,1,A,A,5,B,A,483.58000000000004
MA,18,M,1,1,1,A,D,4,A,B,369.9
MA,19,M,1,2,1,C,C,3,B,B,412.76000000000005
MA,16,F,1,2,1,A,A,3,A,A,368.16
MA,17,F,1,2,1,A,A,6,A,A,551.58
MA,16,F,1,2,1,A,A,6,B,A,441.3
MA,16,F,1,2,1,A,B,5,B,A,446.12
MA,17,F,1,2,1,A,A,5,A,B,493.16
MA,20,M,1,2,1,A,A,6,A,A,392.02
MA,17,M,1,2,1,A,A,4,A,A,407.71999999999997
MA,19,M,1,2,1,A,B,3,A,A,465.4
MA,20,M,1,1,1,A,B,4,A,A,433.46000000000004
MA,16,F,1,2,1,A,B,3,A,A,425.3
MA,17,M,1,2,1,A,A,6,B,B,530.08
MA,18,M,1,1,1,A,B,4,A,A,530.4
MA,34,F,1,2,1,A,A,4,A,B,357.54
MA,20,M,1,2,1,B,A,5,B,B,418.06000000000006
MA,17,M,1,2,1,B,B,5,A,A,476.98
MA,19,F,2,2,1,A,A,7,A,A,454.58000000000004
MA,17,F,1,2,1,A,A,5,A,A,508.5
MA,18,M,1,2,1,A,A,3,A,A,527.58
MA,18,M,1,2,1,A,A,7,B,B,445.86
MA,17,F,1,2,1,C,C,3,B,B,485.78000000000003
MA,17,F,1,2,1,A,B,4,B,A,461.8
MA,25,F,1,2,1,A,A,3,A,A,445.82000000000005
MA,17,F,1,2,1,A,A,5,A,A,379.97999999999996
MA,17,F,1,2,1,A,A,5,A,A,361.26
MA,17,M,1,2,1,B,B,5,A,A,491.7799999999999
MA,33,F,2,2,1,A,A,5,A,B,434.68
MA,16,F,1,2,1,D,A,3,A,A,594.48
MA,19,F,1,2,1,A,B,5,B,A,486.53999999999996
